Date,SKU,Product_Category,Brand,Region,Sales_Amount,Units_Sold,Promotion_Applied,Holiday_Season,Sub_Category
2025-06-08 07:28:16.175087,SKU_8,Furniture,Brand_D,APAC,1828.68,11,No,No,Sofas
2025-06-08 07:28:16.175329,SKU_6,Electronics,Brand_A,EU,1983.27,24,No,Yes,Laptops
2025-06-08 07:28:16.175537,SKU_5,Furniture,Brand_A,NA,780.53,20,Yes,No,Tables
2025-06-08 07:28:16.175756,SKU_5,Electronics,Brand_D,NA,1730.18,21,Yes,Yes,Laptops
2025-06-08 07:28:16.175967,SKU_17,Electronics,Brand_B,EU,2027.07,25,Yes,No,Cameras
2025-06-08 07:28:16.176212,SKU_6,Electronics,Brand_B,EU,1321.42,18,No,No,Smartphones
2025-06-09 07:28:16.171697,SKU_13,Electronics,Brand_C,APAC,1430.51,15,No,No,Cameras
2025-06-09 07:28:16.171938,SKU_9,Electronics,Brand_D,NA,1215.41,26,Yes,No,Cameras
2025-06-09 07:28:16.172213,SKU_12,Electronics,Brand_C,NA,1332.21,9,No,No,Cameras
2025-06-09 07:28:16.172553,SKU_10,Furniture,Brand_B,NA,1180.43,16,No,No,Chairs
2025-06-09 07:28:16.172750,SKU_1,Furniture,Brand_C,EU,1780.43,13,No,No,Tables
2025-06-09 07:28:16.172996,SKU_11,Furniture,Brand_C,EU,1468.14,21,No,No,Sofas
2025-06-09 07:28:16.173266,SKU_6,Electronics,Brand_B,EU,598.9,22,Yes,No,Laptops
2025-06-09 07:28:16.173472,SKU_3,Electronics,Brand_A,NA,1319.13,14,No,No,Smartphones
2025-06-09 07:28:16.173669,SKU_6,Furniture,Brand_A,NA,1292.8,13,No,No,Chairs
2025-06-09 07:28:16.173879,SKU_9,Electronics,Brand_B,EU,1756.64,17,No,Yes,Smartphones
2025-06-09 07:28:16.174165,SKU_8,Electronics,Brand_A,APAC,1479.68,18,No,Yes,Smartphones
2025-06-09 07:28:16.174414,SKU_15,Furniture,Brand_D,NA,1471.67,24,Yes,No,Sofas
2025-06-09 07:28:16.174644,SKU_6,Furniture,Brand_A,APAC,1692.87,15,Yes,No,Sofas
2025-06-09 07:28:16.174853,SKU_11,Furniture,Brand_B,EU,1817.34,26,No,Yes,Tables
2025-06-09 07:28:16.175085,SKU_10,Furniture,Brand_D,NA,1580.26,20,No,No,Chairs
2025-06-09 07:28:16.175325,SKU_11,Furniture,Brand_C,APAC,1303.79,21,No,No,Tables
2025-06-09 07:28:16.175535,SKU_4,Furniture,Brand_B,NA,1048.5,15,Yes,No,Chairs
2025-06-09 07:28:16.175754,SKU_13,Furniture,Brand_B,APAC,1935.0,12,Yes,No,Tables
2025-06-09 07:28:16.175965,SKU_8,Electronics,Brand_A,NA,2516.73,17,No,No,Laptops
2025-06-09 07:28:16.176210,SKU_20,Electronics,Brand_D,APAC,1537.22,15,Yes,Yes,Laptops
2025-06-10 07:28:16.171695,SKU_15,Electronics,Brand_B,APAC,1594.92,13,Yes,No,Smartphones
2025-06-10 07:28:16.171936,SKU_7,Electronics,Brand_D,EU,1951.26,24,No,No,Smartphones
2025-06-10 07:28:16.172210,SKU_1,Furniture,Brand_D,EU,986.19,21,Yes,No,Sofas
2025-06-10 07:28:16.172551,SKU_9,Electronics,Brand_A,APAC,1786.25,15,No,No,Smartphones
2025-06-10 07:28:16.172749,SKU_8,Electronics,Brand_B,NA,1612.72,18,Yes,Yes,Laptops
2025-06-10 07:28:16.172993,SKU_2,Electronics,Brand_D,APAC,1269.25,30,No,No,Laptops
2025-06-10 07:28:16.173264,SKU_14,Electronics,Brand_D,NA,1343.98,13,Yes,Yes,Cameras
2025-06-10 07:28:16.173470,SKU_12,Furniture,Brand_C,NA,1105.35,20,Yes,No,Sofas
2025-06-10 07:28:16.173667,SKU_17,Electronics,Brand_A,NA,1837.52,24,No,Yes,Smartphones
2025-06-10 07:28:16.173876,SKU_19,Furniture,Brand_B,NA,1188.07,20,No,Yes,Sofas
2025-06-10 07:28:16.174163,SKU_6,Furniture,Brand_D,EU,1623.61,13,Yes,No,Sofas
2025-06-10 07:28:16.174412,SKU_5,Electronics,Brand_A,APAC,1012.08,15,Yes,No,Smartphones
2025-06-10 07:28:16.174642,SKU_6,Furniture,Brand_B,NA,1918.34,19,No,No,Sofas
2025-06-10 07:28:16.174851,SKU_3,Electronics,Brand_D,EU,1438.54,25,No,No,Laptops
2025-06-10 07:28:16.175083,SKU_16,Furniture,Brand_B,NA,1821.67,17,Yes,No,Sofas
2025-06-10 07:28:16.175322,SKU_18,Furniture,Brand_B,NA,1436.43,19,Yes,No,Sofas
2025-06-10 07:28:16.175533,SKU_14,Furniture,Brand_A,EU,1317.92,21,No,No,Tables
2025-06-10 07:28:16.175752,SKU_15,Electronics,Brand_A,EU,1097.84,21,Yes,No,Cameras
2025-06-10 07:28:16.175963,SKU_4,Electronics,Brand_C,NA,1816.13,18,Yes,No,Laptops
2025-06-10 07:28:16.176209,SKU_11,Electronics,Brand_C,APAC,1390.89,14,No,Yes,Smartphones
2025-06-11 07:28:16.171693,SKU_5,Electronics,Brand_C,EU,772.0755851398135,8,No,No,Laptops
2025-06-11 07:28:16.171934,SKU_9,Furniture,Brand_D,APAC,1287.6,16,Yes,No,Sofas
2025-06-11 07:28:16.172209,SKU_5,Electronics,Brand_C,NA,1494.89,14,No,Yes,Laptops
2025-06-11 07:28:16.172549,SKU_7,Furniture,Brand_B,NA,1561.61,22,No,No,Chairs
2025-06-11 07:28:16.172747,SKU_18,Furniture,Brand_A,NA,973.38,8,Yes,No,Sofas
2025-06-11 07:28:16.172992,SKU_18,Furniture,Brand_B,NA,1295.37,15,No,No,Tables
2025-06-11 07:28:16.173263,SKU_20,Furniture,Brand_A,NA,1972.5,16,No,Yes,Tables
2025-06-11 07:28:16.173468,SKU_2,Furniture,Brand_A,NA,1254.78,17,Yes,No,Tables
2025-06-11 07:28:16.173665,SKU_13,Furniture,Brand_B,APAC,1770.72,18,No,No,Sofas
2025-06-11 07:28:16.173872,SKU_13,Furniture,Brand_B,EU,1597.89,16,No,Yes,Tables
2025-06-11 07:28:16.174161,SKU_17,Furniture,Brand_D,NA,1653.39,17,No,No,Sofas
2025-06-11 07:28:16.174410,SKU_17,Furniture,Brand_A,EU,1690.13,10,No,Yes,Sofas
2025-06-11 07:28:16.174640,SKU_6,Furniture,Brand_C,APAC,1506.1,16,Yes,No,Chairs
2025-06-11 07:28:16.174849,SKU_14,Furniture,Brand_D,NA,1329.29,14,Yes,No,Chairs
2025-06-11 07:28:16.175081,SKU_14,Electronics,Brand_C,NA,1276.53,14,Yes,No,Laptops
2025-06-11 07:28:16.175318,SKU_12,Furniture,Brand_D,EU,1400.78,11,No,Yes,Sofas
2025-06-11 07:28:16.175531,SKU_5,Electronics,Brand_A,EU,1875.15,19,No,No,Laptops
2025-06-11 07:28:16.175747,SKU_5,Electronics,Brand_B,EU,1093.23,18,No,No,Smartphones
2025-06-11 07:28:16.175961,SKU_4,Furniture,Brand_B,NA,1406.54,18,Yes,No,Sofas
2025-06-11 07:28:16.176207,SKU_13,Furniture,Brand_A,EU,1045.61,18,No,Yes,Tables
2025-06-12 07:28:16.171691,SKU_4,Furniture,Brand_B,EU,1325.36,15,No,No,Sofas
2025-06-12 07:28:16.171932,SKU_18,Furniture,Brand_A,APAC,1462.73,10,No,No,Tables
2025-06-12 07:28:16.172207,SKU_16,Electronics,Brand_A,NA,1918.46,25,Yes,Yes,Smartphones
2025-06-12 07:28:16.172548,SKU_18,Electronics,Brand_A,NA,1950.98,18,No,No,Laptops
2025-06-12 07:28:16.172745,SKU_2,Furniture,Brand_D,NA,960.78,16,No,No,Tables
2025-06-12 07:28:16.172990,SKU_4,Electronics,Brand_B,EU,1046.47,23,Yes,No,Cameras
2025-06-12 07:28:16.173260,SKU_20,Furniture,Brand_D,APAC,1450.28,22,Yes,Yes,Chairs
2025-06-12 07:28:16.173466,SKU_17,Furniture,Brand_C,EU,1728.44,20,No,No,Sofas
2025-06-12 07:28:16.173662,SKU_20,Furniture,Brand_A,NA,1019.16,28,No,Yes,Tables
2025-06-12 07:28:16.173869,SKU_6,Electronics,Brand_B,EU,620.3062000404069,9,No,Yes,Laptops
2025-06-12 07:28:16.174159,SKU_18,Electronics,Brand_C,NA,1810.69,11,No,No,Laptops
2025-06-12 07:28:16.174408,SKU_20,Electronics,Brand_A,EU,1847.11,14,Yes,Yes,Laptops
2025-06-12 07:28:16.174638,SKU_7,Furniture,Brand_C,EU,1408.68,19,Yes,Yes,Tables
2025-06-12 07:28:16.174848,SKU_13,Electronics,Brand_D,NA,899.64,18,No,No,Smartphones
2025-06-12 07:28:16.175079,SKU_9,Furniture,Brand_D,EU,1814.75,16,No,No,Chairs
2025-06-12 07:28:16.175314,SKU_2,Furniture,Brand_B,NA,1223.81,14,No,No,Tables
2025-06-12 07:28:16.175529,SKU_8,Electronics,Brand_C,EU,1661.32,28,No,No,Laptops
2025-06-12 07:28:16.175743,SKU_14,Furniture,Brand_C,EU,1230.22,20,No,No,Tables
2025-06-12 07:28:16.175959,SKU_18,Furniture,Brand_D,EU,1530.26,18,No,No,Sofas
2025-06-12 07:28:16.176205,SKU_1,Furniture,Brand_D,NA,1593.02,15,Yes,Yes,Chairs
2025-06-13 07:28:16.171689,SKU_9,Furniture,Brand_B,EU,1885.26,20,No,No,Chairs
2025-06-13 07:28:16.171930,SKU_9,Electronics,Brand_A,EU,1077.67,21,Yes,Yes,Laptops
2025-06-13 07:28:16.172204,SKU_2,Furniture,Brand_B,APAC,1235.5,17,No,No,Sofas
2025-06-13 07:28:16.172545,SKU_16,Furniture,Brand_D,APAC,1984.09,15,Yes,No,Chairs
2025-06-13 07:28:16.172741,SKU_4,Furniture,Brand_B,NA,1569.46,11,No,No,Chairs
2025-06-13 07:28:16.172988,SKU_13,Electronics,Brand_A,NA,1242.1,17,No,No,Smartphones
2025-06-13 07:28:16.173259,SKU_17,Furniture,Brand_D,NA,1716.9,17,Yes,No,Chairs
2025-06-13 07:28:16.173464,SKU_11,Furniture,Brand_A,NA,1200.24,10,No,No,Sofas
2025-06-13 07:28:16.173661,SKU_2,Electronics,Brand_B,EU,1558.63,15,No,No,Cameras
2025-06-13 07:28:16.173867,SKU_4,Furniture,Brand_A,EU,1294.7,16,No,No,Sofas
2025-06-13 07:28:16.174157,SKU_12,Electronics,Brand_D,NA,1872.88,11,No,No,Laptops
2025-06-13 07:28:16.174406,SKU_2,Furniture,Brand_D,NA,1243.08,21,Yes,No,Chairs
2025-06-13 07:28:16.174636,SKU_1,Electronics,Brand_A,APAC,703.84,19,Yes,No,Cameras
2025-06-13 07:28:16.174846,SKU_6,Furniture,Brand_B,NA,1365.44,19,Yes,No,Chairs
2025-06-13 07:28:16.175077,SKU_16,Electronics,Brand_B,APAC,1299.84,18,No,Yes,Smartphones
2025-06-13 07:28:16.175311,SKU_2,Electronics,Brand_B,NA,1426.74,13,No,No,Cameras
2025-06-13 07:28:16.175527,SKU_14,Furniture,Brand_B,NA,1667.09,20,No,Yes,Chairs
2025-06-13 07:28:16.175740,SKU_20,Furniture,Brand_C,EU,1145.44,15,No,No,Sofas
2025-06-13 07:28:16.175957,SKU_12,Electronics,Brand_C,NA,1266.85,22,No,No,Cameras
2025-06-13 07:28:16.176203,SKU_19,Furniture,Brand_A,APAC,1498.24,20,No,No,Chairs
2025-06-14 07:28:16.171687,SKU_3,Furniture,Brand_C,EU,1302.17,17,No,No,Sofas
2025-06-14 07:28:16.171928,SKU_19,Electronics,Brand_C,APAC,1519.5,23,No,No,Smartphones
2025-06-14 07:28:16.172203,SKU_11,Electronics,Brand_C,NA,1661.32,19,Yes,No,Smartphones
2025-06-14 07:28:16.172543,SKU_4,Furniture,Brand_A,EU,1504.07,10,Yes,No,Chairs
2025-06-14 07:28:16.172740,SKU_17,Furniture,Brand_C,APAC,1830.04,14,Yes,No,Tables
2025-06-14 07:28:16.172986,SKU_17,Furniture,Brand_B,NA,1215.52,17,Yes,No,Sofas
2025-06-14 07:28:16.173256,SKU_7,Furniture,Brand_B,APAC,1326.43,13,Yes,No,Chairs
2025-06-14 07:28:16.173463,SKU_5,Electronics,Brand_A,NA,1947.99,17,No,No,Laptops
2025-06-14 07:28:16.173659,SKU_19,Electronics,Brand_A,APAC,1279.73,14,Yes,No,Laptops
2025-06-14 07:28:16.173865,SKU_19,Electronics,Brand_A,NA,2235.12,15,No,Yes,Smartphones
2025-06-14 07:28:16.174155,SKU_9,Electronics,Brand_D,APAC,1789.89,10,No,Yes,Smartphones
2025-06-14 07:28:16.174404,SKU_17,Furniture,Brand_C,EU,1253.47,22,Yes,No,Sofas
2025-06-14 07:28:16.174634,SKU_9,Electronics,Brand_A,NA,1675.62,23,Yes,No,Smartphones
2025-06-14 07:28:16.174843,SKU_14,Electronics,Brand_A,NA,1588.93,16,No,Yes,Smartphones
2025-06-14 07:28:16.175075,SKU_5,Furniture,Brand_A,APAC,1063.58,19,No,Yes,Chairs
2025-06-14 07:28:16.175307,SKU_2,Furniture,Brand_B,NA,1963.27,12,Yes,No,Chairs
2025-06-14 07:28:16.175525,SKU_15,Electronics,Brand_A,EU,1746.41,22,No,Yes,Smartphones
2025-06-14 07:28:16.175736,SKU_16,Furniture,Brand_B,APAC,1943.01,15,No,Yes,Chairs
2025-06-14 07:28:16.175956,SKU_19,Electronics,Brand_B,APAC,1814.08,16,Yes,Yes,Smartphones
2025-06-14 07:28:16.176201,SKU_1,Furniture,Brand_D,APAC,1604.69,14,Yes,No,Sofas
2025-06-15 07:28:16.171685,SKU_12,Furniture,Brand_A,EU,1823.96,15,No,Yes,Tables
2025-06-15 07:28:16.171926,SKU_19,Electronics,Brand_D,EU,1099.21,20,No,No,Smartphones
2025-06-15 07:28:16.172201,SKU_20,Furniture,Brand_A,NA,2095.11,16,No,No,Tables
2025-06-15 07:28:16.172541,SKU_15,Electronics,Brand_C,APAC,1723.55,18,No,No,Cameras
2025-06-15 07:28:16.172738,SKU_5,Electronics,Brand_A,EU,914.04,15,No,Yes,Smartphones
2025-06-15 07:28:16.172984,SKU_1,Electronics,Brand_A,NA,1051.74,18,No,No,Laptops
2025-06-15 07:28:16.173255,SKU_11,Furniture,Brand_A,EU,1586.31,10,No,Yes,Tables
2025-06-15 07:28:16.173460,SKU_9,Electronics,Brand_A,EU,580.0408520728776,4,Yes,No,Cameras
2025-06-15 07:28:16.173657,SKU_7,Electronics,Brand_A,EU,1655.98,13,Yes,No,Laptops
2025-06-15 07:28:16.173863,SKU_2,Electronics,Brand_A,NA,1204.31,17,Yes,Yes,Smartphones
2025-06-15 07:28:16.174154,SKU_17,Electronics,Brand_D,EU,505.80813986220375,7,Yes,No,Smartphones
2025-06-15 07:28:16.174402,SKU_16,Electronics,Brand_C,EU,523.8540488965873,6,No,Yes,Laptops
2025-06-15 07:28:16.174633,SKU_16,Electronics,Brand_D,EU,2480.61,13,No,No,Smartphones
2025-06-15 07:28:16.174841,SKU_14,Furniture,Brand_C,APAC,1171.57,27,No,No,Sofas
2025-06-15 07:28:16.175073,SKU_2,Electronics,Brand_D,EU,1877.06,14,No,No,Laptops
2025-06-15 07:28:16.175303,SKU_19,Furniture,Brand_D,APAC,1272.66,19,No,No,Chairs
2025-06-15 07:28:16.175523,SKU_3,Furniture,Brand_A,EU,1473.35,14,No,Yes,Chairs
2025-06-15 07:28:16.175733,SKU_8,Electronics,Brand_D,APAC,1537.4,24,Yes,No,Smartphones
2025-06-15 07:28:16.175953,SKU_19,Furniture,Brand_C,EU,1481.37,25,No,No,Tables
2025-06-15 07:28:16.176199,SKU_16,Furniture,Brand_B,APAC,1516.99,21,No,Yes,Sofas
2025-06-16 07:28:16.171683,SKU_4,Electronics,Brand_C,APAC,1601.44,18,No,No,Smartphones
2025-06-16 07:28:16.171924,SKU_8,Furniture,Brand_D,APAC,1051.88,15,Yes,No,Tables
2025-06-16 07:28:16.172198,SKU_1,Electronics,Brand_B,EU,1460.34,15,Yes,No,Cameras
2025-06-16 07:28:16.172539,SKU_4,Furniture,Brand_A,NA,1483.26,17,No,No,Sofas
2025-06-16 07:28:16.172736,SKU_7,Electronics,Brand_B,APAC,1666.52,24,Yes,No,Cameras
2025-06-16 07:28:16.172982,SKU_1,Furniture,Brand_A,APAC,1415.63,19,No,No,Sofas
2025-06-16 07:28:16.173253,SKU_18,Electronics,Brand_C,APAC,1658.55,19,Yes,Yes,Laptops
2025-06-16 07:28:16.173458,SKU_4,Electronics,Brand_B,APAC,1304.17,22,Yes,No,Laptops
2025-06-16 07:28:16.173655,SKU_20,Furniture,Brand_B,APAC,1334.34,13,Yes,No,Chairs
2025-06-16 07:28:16.173861,SKU_14,Electronics,Brand_B,NA,1593.51,19,Yes,Yes,Smartphones
2025-06-16 07:28:16.174152,SKU_8,Electronics,Brand_A,EU,1191.43,19,Yes,No,Laptops
2025-06-16 07:28:16.174401,SKU_18,Furniture,Brand_A,NA,1330.58,19,No,No,Sofas
2025-06-16 07:28:16.174630,SKU_7,Electronics,Brand_C,EU,1351.59,15,Yes,No,Smartphones
2025-06-16 07:28:16.174839,SKU_3,Electronics,Brand_C,NA,1367.41,24,Yes,No,Cameras
2025-06-16 07:28:16.175071,SKU_14,Furniture,Brand_D,EU,1517.19,19,No,Yes,Sofas
2025-06-16 07:28:16.175299,SKU_12,Furniture,Brand_A,APAC,1232.85,15,Yes,Yes,Sofas
2025-06-16 07:28:16.175521,SKU_15,Furniture,Brand_C,EU,1687.66,22,Yes,No,Chairs
2025-06-16 07:28:16.175729,SKU_8,Furniture,Brand_B,EU,1418.47,20,No,No,Tables
2025-06-16 07:28:16.175952,SKU_5,Furniture,Brand_B,APAC,1621.15,24,Yes,Yes,Sofas
2025-06-16 07:28:16.176197,SKU_17,Furniture,Brand_B,APAC,1131.61,19,Yes,No,Sofas
2025-06-17 07:28:16.171681,SKU_10,Electronics,Brand_C,EU,642.6,17,No,No,Laptops
2025-06-17 07:28:16.171922,SKU_11,Furniture,Brand_B,EU,1782.91,15,Yes,Yes,Chairs
2025-06-17 07:28:16.172196,SKU_16,Furniture,Brand_B,APAC,1562.63,18,No,No,Tables
2025-06-17 07:28:16.172536,SKU_16,Furniture,Brand_A,NA,1663.98,12,Yes,No,Sofas
2025-06-17 07:28:16.172734,SKU_4,Electronics,Brand_A,APAC,1895.28,21,No,No,Smartphones
2025-06-17 07:28:16.172980,SKU_5,Electronics,Brand_C,EU,1218.12,23,No,No,Cameras
2025-06-17 07:28:16.173251,SKU_10,Electronics,Brand_A,EU,957.41,23,Yes,No,Cameras
2025-06-17 07:28:16.173457,SKU_14,Furniture,Brand_D,EU,1793.45,16,Yes,No,Tables
2025-06-17 07:28:16.173653,SKU_9,Electronics,Brand_C,APAC,1695.61,25,No,Yes,Cameras
2025-06-17 07:28:16.173859,SKU_18,Electronics,Brand_D,APAC,1831.8,16,No,No,Laptops
2025-06-17 07:28:16.174150,SKU_20,Electronics,Brand_D,NA,1997.54,18,Yes,No,Laptops
2025-06-17 07:28:16.174399,SKU_6,Electronics,Brand_C,EU,1147.98,18,Yes,Yes,Smartphones
2025-06-17 07:28:16.174628,SKU_11,Furniture,Brand_A,EU,1781.06,16,No,No,Tables
2025-06-17 07:28:16.174838,SKU_17,Furniture,Brand_A,APAC,1423.92,20,No,Yes,Tables
2025-06-17 07:28:16.175069,SKU_9,Furniture,Brand_C,EU,1789.89,20,Yes,No,Chairs
2025-06-17 07:28:16.175297,SKU_3,Furniture,Brand_D,NA,2050.8,13,No,No,Chairs
2025-06-17 07:28:16.175519,SKU_16,Furniture,Brand_C,APAC,1508.24,14,Yes,No,Sofas
2025-06-17 07:28:16.175725,SKU_20,Furniture,Brand_C,EU,1276.32,22,No,No,Sofas
2025-06-17 07:28:16.175950,SKU_4,Electronics,Brand_B,APAC,1093.22,20,No,Yes,Smartphones
2025-06-17 07:28:16.176195,SKU_15,Furniture,Brand_B,APAC,823.83,17,No,No,Tables
2025-06-18 07:28:16.171679,SKU_2,Furniture,Brand_D,NA,1935.53,18,Yes,No,Chairs
2025-06-18 07:28:16.171920,SKU_20,Furniture,Brand_A,APAC,1954.38,10,No,Yes,Tables
2025-06-18 07:28:16.172194,SKU_17,Furniture,Brand_B,EU,1803.44,20,No,No,Sofas
2025-06-18 07:28:16.172534,SKU_19,Furniture,Brand_B,NA,1409.91,17,Yes,No,Chairs
2025-06-18 07:28:16.172732,SKU_20,Electronics,Brand_D,APAC,1736.24,23,No,No,Laptops
2025-06-18 07:28:16.172978,SKU_16,Electronics,Brand_C,EU,1591.77,11,No,No,Cameras
2025-06-18 07:28:16.173249,SKU_19,Electronics,Brand_B,APAC,1151.77,25,No,No,Laptops
2025-06-18 07:28:16.173455,SKU_17,Electronics,Brand_A,APAC,1844.56,20,No,No,Smartphones
2025-06-18 07:28:16.173651,SKU_4,Electronics,Brand_D,NA,1652.91,11,No,No,Laptops
2025-06-18 07:28:16.173857,SKU_18,Furniture,Brand_B,NA,1720.93,17,No,No,Tables
2025-06-18 07:28:16.174148,SKU_4,Electronics,Brand_D,NA,1597.9,14,No,No,Smartphones
2025-06-18 07:28:16.174397,SKU_3,Electronics,Brand_B,NA,1540.04,15,No,Yes,Smartphones
2025-06-18 07:28:16.174627,SKU_18,Furniture,Brand_B,EU,1605.98,15,Yes,No,Tables
2025-06-18 07:28:16.174835,SKU_20,Electronics,Brand_D,APAC,1414.55,22,No,No,Laptops
2025-06-18 07:28:16.175067,SKU_5,Electronics,Brand_A,NA,1682.11,22,Yes,No,Laptops
2025-06-18 07:28:16.175295,SKU_9,Furniture,Brand_A,EU,2085.39,13,No,No,Sofas
2025-06-18 07:28:16.175517,SKU_15,Furniture,Brand_C,NA,1638.89,19,Yes,Yes,Sofas
2025-06-18 07:28:16.175721,SKU_9,Furniture,Brand_B,APAC,1835.04,16,No,No,Sofas
2025-06-18 07:28:16.175947,SKU_14,Electronics,Brand_C,NA,1145.72,11,Yes,No,Cameras
2025-06-18 07:28:16.176193,SKU_2,Electronics,Brand_D,APAC,1743.93,30,No,Yes,Cameras
2025-06-19 07:28:16.171677,SKU_18,Electronics,Brand_C,APAC,1652.96,21,No,No,Smartphones
2025-06-19 07:28:16.171918,SKU_13,Furniture,Brand_D,EU,1822.66,25,No,No,Chairs
2025-06-19 07:28:16.172193,SKU_16,Electronics,Brand_A,NA,1372.61,24,Yes,No,Cameras
2025-06-19 07:28:16.172532,SKU_6,Electronics,Brand_D,NA,1795.48,18,Yes,No,Laptops
2025-06-19 07:28:16.172730,SKU_16,Electronics,Brand_D,APAC,1284.21,17,No,No,Laptops
2025-06-19 07:28:16.172976,SKU_4,Electronics,Brand_C,NA,1841.58,20,No,No,Laptops
2025-06-19 07:28:16.173247,SKU_10,Furniture,Brand_B,APAC,1862.21,20,Yes,Yes,Chairs
2025-06-19 07:28:16.173453,SKU_19,Furniture,Brand_C,EU,1168.31,13,No,No,Chairs
2025-06-19 07:28:16.173649,SKU_11,Furniture,Brand_A,NA,1609.23,22,Yes,Yes,Tables
2025-06-19 07:28:16.173856,SKU_5,Furniture,Brand_A,APAC,1434.0,15,No,No,Tables
2025-06-19 07:28:16.174146,SKU_18,Electronics,Brand_A,NA,1646.14,23,No,Yes,Smartphones
2025-06-19 07:28:16.174395,SKU_3,Furniture,Brand_B,NA,1511.85,16,Yes,No,Chairs
2025-06-19 07:28:16.174624,SKU_8,Electronics,Brand_C,EU,1432.72,27,Yes,Yes,Laptops
2025-06-19 07:28:16.174833,SKU_11,Furniture,Brand_D,APAC,1325.46,15,No,Yes,Tables
2025-06-19 07:28:16.175066,SKU_19,Furniture,Brand_D,EU,1932.57,13,Yes,No,Tables
2025-06-19 07:28:16.175293,SKU_3,Electronics,Brand_B,EU,1277.48,15,No,Yes,Cameras
2025-06-19 07:28:16.175515,SKU_12,Electronics,Brand_A,EU,1336.39,17,No,No,Laptops
2025-06-19 07:28:16.175719,SKU_15,Furniture,Brand_B,APAC,1123.26,16,Yes,No,Tables
2025-06-19 07:28:16.175946,SKU_16,Electronics,Brand_D,APAC,1756.85,13,No,No,Laptops
2025-06-19 07:28:16.176191,SKU_5,Furniture,Brand_A,NA,1811.19,16,Yes,No,Tables
2025-06-20 07:28:16.171675,SKU_19,Electronics,Brand_B,APAC,1617.85,17,Yes,No,Laptops
2025-06-20 07:28:16.171916,SKU_6,Furniture,Brand_D,EU,1268.98,19,No,No,Sofas
2025-06-20 07:28:16.172191,SKU_12,Furniture,Brand_D,APAC,988.69,23,No,No,Tables
2025-06-20 07:28:16.172530,SKU_19,Furniture,Brand_B,NA,1667.93,17,No,No,Sofas
2025-06-20 07:28:16.172728,SKU_9,Furniture,Brand_D,EU,1769.7,15,Yes,Yes,Chairs
2025-06-20 07:28:16.172974,SKU_18,Electronics,Brand_C,NA,1347.04,14,No,Yes,Cameras
2025-06-20 07:28:16.173245,SKU_3,Electronics,Brand_C,APAC,1522.4,15,No,No,Cameras
2025-06-20 07:28:16.173451,SKU_14,Furniture,Brand_A,NA,1028.54,15,Yes,Yes,Chairs
2025-06-20 07:28:16.173647,SKU_5,Furniture,Brand_C,NA,1262.97,22,No,No,Chairs
2025-06-20 07:28:16.173854,SKU_5,Furniture,Brand_C,APAC,1616.02,22,Yes,No,Tables
2025-06-20 07:28:16.174144,SKU_4,Electronics,Brand_B,NA,1468.59,13,No,No,Laptops
2025-06-20 07:28:16.174393,SKU_16,Furniture,Brand_A,APAC,1556.74,9,No,Yes,Chairs
2025-06-20 07:28:16.174623,SKU_13,Electronics,Brand_B,EU,714.9838576084123,6,Yes,No,Laptops
2025-06-20 07:28:16.174832,SKU_8,Electronics,Brand_B,NA,1127.34,22,No,Yes,Smartphones
2025-06-20 07:28:16.175064,SKU_16,Furniture,Brand_C,EU,1561.74,16,Yes,No,Sofas
2025-06-20 07:28:16.175291,SKU_2,Electronics,Brand_C,APAC,1295.93,19,No,No,Laptops
2025-06-20 07:28:16.175513,SKU_8,Furniture,Brand_D,APAC,1447.47,8,No,Yes,Chairs
2025-06-20 07:28:16.175718,SKU_3,Furniture,Brand_D,NA,1587.1,11,Yes,No,Chairs
2025-06-20 07:28:16.175944,SKU_9,Electronics,Brand_A,NA,1120.37,15,Yes,No,Smartphones
2025-06-20 07:28:16.176189,SKU_11,Electronics,Brand_C,APAC,1304.15,14,No,No,Laptops
2025-06-21 07:28:16.171673,SKU_20,Furniture,Brand_D,APAC,1375.84,19,No,No,Sofas
2025-06-21 07:28:16.171913,SKU_1,Electronics,Brand_B,EU,785.7124460051027,7,No,Yes,Laptops
2025-06-21 07:28:16.172189,SKU_1,Electronics,Brand_C,EU,1830.3,21,Yes,No,Cameras
2025-06-21 07:28:16.172528,SKU_8,Electronics,Brand_A,NA,998.54,13,No,No,Smartphones
2025-06-21 07:28:16.172726,SKU_16,Furniture,Brand_A,NA,1299.73,12,Yes,Yes,Tables
2025-06-21 07:28:16.172972,SKU_10,Furniture,Brand_B,NA,1456.01,24,No,No,Chairs
2025-06-21 07:28:16.173243,SKU_2,Electronics,Brand_D,NA,1454.85,15,Yes,No,Laptops
2025-06-21 07:28:16.173449,SKU_16,Furniture,Brand_B,NA,1624.69,14,No,No,Chairs
2025-06-21 07:28:16.173645,SKU_4,Furniture,Brand_D,NA,1127.88,19,Yes,Yes,Tables
2025-06-21 07:28:16.173852,SKU_19,Electronics,Brand_C,NA,1439.17,20,No,No,Smartphones
2025-06-21 07:28:16.174142,SKU_9,Electronics,Brand_A,NA,1376.38,22,No,No,Laptops
2025-06-21 07:28:16.174391,SKU_3,Electronics,Brand_D,EU,1716.54,21,No,Yes,Smartphones
2025-06-21 07:28:16.174621,SKU_11,Furniture,Brand_B,APAC,1522.23,13,No,No,Sofas
